Ticker,Company,Sector,Industry,Market Cap,Year,Basic EPS,Free Cash Flow,P/E Ratio,Share Price
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,33238536192,2023,3.69,826200000.0,22.67236476991235,83.66102600097656
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,33238536192,2022,3.95,1046500000.0,17.502800663815268,69.13606262207031
TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,33238536192,2021,-0.07,1797800000.0,-687.2625623430524,48.10837936401367
TEL,TE Connectivity plc,Technology,Electronic Components,67694813184,2024,10.4,2797000000.0,14.281707176795372,148.52975463867188
TEL,TE Connectivity plc,Technology,Electronic Components,67694813184,2023,6.06,2400000000.0,19.70948826755234,119.43949890136719
TEL,TE Connectivity plc,Technology,Electronic Components,67694813184,2022,7.52,1700000000.0,13.93513172230822,104.79219055175781
TEL,TE Connectivity plc,Technology,Electronic Components,67694813184,2021,6.85,1986000000.0,18.736850710680887,128.34742736816406
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,25494681600,2024,17.539273,1108200000.0,26.462328563037502,464.1300048828125
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,25494681600,2023,18.71256,721200000.0,23.84975698380777,446.2900085449219
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,25494681600,2022,16.824869,394200000.0,23.76898171760561,399.9100036621094
TDY,Teledyne Technologies Incorporated,Technology,Scientific & Technical Instruments,25494681600,2021,9.544493,723000000.0,45.77404107776469,436.8900146484375
TGT,Target Corporation,Consumer Defensive,Discount Stores,42722607104,2025,8.89,4476000000.0,15.04474549781619,133.74778747558594
TGT,Target Corporation,Consumer Defensive,Discount Stores,42722607104,2024,8.96,3815000000.0,14.620115075792583,130.99623107910156
TGT,Target Corporation,Consumer Defensive,Discount Stores,42722607104,2023,6.02,-1510000000.0,26.088643628497458,157.0536346435547
TGT,Target Corporation,Consumer Defensive,Discount Stores,42722607104,2022,14.23,5081000000.0,13.840073393166945,196.94424438476562
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,22085769216,2024,3.41,474081000.0,36.79434812663238,125.4687271118164
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,22085769216,2023,2.91,425589000.0,37.00643060952937,107.68871307373047
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,22085769216,2022,4.52,414674000.0,19.09384263300263,86.30416870117188
TER,"Teradyne, Inc.",Technology,Semiconductor Equipment & Materials,22085769216,2021,6.19,965894000.0,25.98698975003786,160.85946655273438
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1459641516032,2024,2.23,3581000000.0,181.09416876138593,403.8399963378906
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1459641516032,2023,4.725697,4357000000.0,52.58060254974855,248.47999572753906
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1459641516032,2022,4.02,7552000000.0,30.641791120690495,123.18000030517578
TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,1459641516032,2021,1.87,3483000000.0,188.3743367730615,352.260009765625
TXN,Texas Instruments Incorporated,Technology,Semiconductors,155198816256,2024,5.262061,1498000000.0,34.821831955546685,183.23460388183594
TXN,Texas Instruments Incorporated,Technology,Semiconductors,155198816256,2023,7.169604,1349000000.0,22.589665183379985,161.95895385742188
TXN,Texas Instruments Incorporated,Technology,Semiconductors,155198816256,2022,9.55131,5923000000.0,15.935424340372712,152.2041778564453
TXN,Texas Instruments Incorporated,Technology,Semiconductors,155198816256,2021,8.417118,6294000000.0,20.06010267917991,168.84825134277344
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,21275715584,2024,19.75,65399000.0,55.75915990901899,1101.243408203125
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,21275715584,2023,17.603333,378291000.0,29.054604928634113,511.4578857421875
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,21275715584,2022,19.266667,426275000.0,39.26826910699091,756.5686645507812
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas E&P,21275715584,2021,11.61,249615000.0,34.06592606471388,395.5054016113281
TXT,Textron Inc.,Industrials,Aerospace & Defense,14716193792,2024,4.34,650000000.0,17.610713413783483,76.43049621582031
TXT,Textron Inc.,Industrials,Aerospace & Defense,14716193792,2023,4.57,864000000.0,17.56740545026583,80.28304290771484
TXT,Textron Inc.,Industrials,Aerospace & Defense,14716193792,2022,4.05,1134000000.0,17.432582525559415,70.60195922851562
TXT,Textron Inc.,Industrials,Aerospace & Defense,14716193792,2021,3.33,1223000000.0,23.091333979242915,76.8941421508789
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,214181609472,2024,16.58,7267000000.0,31.28990108917936,518.7865600585938
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,214181609472,2023,15.52,6927000000.0,34.01294983539385,527.8809814453125
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,214181609472,2022,17.75,6911000000.0,30.772405919894368,546.210205078125
TMO,Thermo Fisher Scientific Inc.,Healthcare,Diagnostics & Research,214181609472,2021,19.62,6789000000.0,33.65712141528893,660.3527221679688
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,26349131776,2024,0.8,632394000.0,146.9124984741211,117.52999877929688
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,26349131776,2023,0.37,543302000.0,194.48648401208825,71.95999908447266
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,26349131776,2022,0.11,456849000.0,407.54547119140625,44.83000183105469
TTD,"The Trade Desk, Inc.",Communication Services,Advertising Agencies,26349131776,2021,0.29,318540000.0,315.99999789533945,91.63999938964844
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,159217008640,2025,4.326794,4198000000.0,28.57033592744366,123.61795806884766
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,159217008640,2024,3.925674,4335000000.0,23.62278077693434,92.73533630371094
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,159217008640,2023,3.027424,2627000000.0,26.0142146389993,78.75605773925781
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel Retail,159217008640,2022,2.779247,2012000000.0,24.473776216514032,68.01866912841797
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment,15357133824,2024,0.12,508461000.0,1173.8936106363933,140.8672332763672
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment,15357133824,2023,-0.43,419748000.0,-188.06180732194767,80.8665771484375
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment,15357133824,2022,0.0,489319000.0,,65.24224853515625
TKO,"TKO Group Holdings, Inc.",Communication Services,Entertainment,15357133824,2021,0.0,430104000.0,,46.633758544921875
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,29057251328,2024,2.05,636788000.0,25.565023654844705,52.40829849243164
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,29057251328,2023,2.03,580150000.0,20.58263694124269,41.782752990722656
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,29057251328,2022,1.956,583610000.0,21.92067807437452,42.87684631347656
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,29057251328,2021,1.738,510289000.0,25.690759147406997,44.65053939819336
TT,Trane Technologies plc,Industrials,Building Products & Equipment,90897522688,2024,11.439635,2775000000.0,32.05470741260812,366.69415283203125
TT,Trane Technologies plc,Industrials,Building Products & Equipment,90897522688,2023,8.909063,2088900000.0,26.90701860033306,239.71632385253906
TT,Trane Technologies plc,Industrials,Building Products & Equipment,90897522688,2022,7.676091,1212200000.0,21.187481907727552,162.6370391845703
TT,Trane Technologies plc,Industrials,Building Products & Equipment,90897522688,2021,6.052004,1365300000.0,31.743108691991477,192.1094207763672
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,74054975488,2024,25.62,1880000000.0,49.36534396193159,1264.7401123046875
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,74054975488,2023,22.03,1236000000.0,32.71423977069621,720.6947021484375
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,74054975488,2022,13.4,829000000.0,33.47821819248484,448.6081237792969
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,74054975488,2021,10.41,808000000.0,49.86608030702149,519.1058959960938
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,18823354368,2024,6.13,497800000.0,11.526917400017842,70.66000366210938
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,18823354368,2023,1.26,555100000.0,42.22222282772972,53.20000076293945
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,18823354368,2022,1.81,348000000.0,27.933702416182882,50.560001373291016
TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,18823354368,2021,1.96,704400000.0,44.48469512316645,87.19000244140625
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,59890294784,2024,21.76,9074000000.0,10.935763751759248,237.96221923828125
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,59890294784,2023,12.93,7711000000.0,14.293343174485209,184.81292724609375
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,59890294784,2022,11.91,6465000000.0,14.930707161212348,177.82472229003906
TRV,"The Travelers Companies, Inc.",Financial Services,Insurance - Property & Casualty,59890294784,2021,14.63,7274000000.0,9.928668759411845,145.2564239501953
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,55775121408,2024,3.36,2164000000.0,12.445520219348726,41.81694793701172
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,55775121408,2023,-1.09,8631000000.0,-31.009306601428108,33.80014419555664
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,55775121408,2022,4.46,11081000000.0,8.290573941217945,36.97595977783203
TFC,Truist Financial Corporation,Financial Services,Banks - Regional,55775121408,2021,4.51,7892000000.0,10.721760684265002,48.355140686035156
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,22195470336,2024,6.17,574697000.0,93.45867336279376,576.6400146484375
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,22195470336,2023,3.95,327431000.0,105.85316332080696,418.1199951171875
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,22195470336,2022,3.95,331304000.0,81.62278573724288,322.4100036621094
TYL,"Tyler Technologies, Inc.",Technology,Software - Application,22195470336,2021,3.95,316141000.0,136.18987650810917,537.9500122070312
UBER,"Uber Technologies, Inc.",Technology,Software - Application,192296452096,2024,4.71,6895000000.0,12.80679399040854,60.31999969482422
UBER,"Uber Technologies, Inc.",Technology,Software - Application,192296452096,2023,0.93,3362000000.0,66.20430074712282,61.56999969482422
UBER,"Uber Technologies, Inc.",Technology,Software - Application,192296452096,2022,-4.64,390000000.0,-5.329741280654382,24.729999542236328
UBER,"Uber Technologies, Inc.",Technology,Software - Application,192296452096,2021,-0.26,-743000000.0,-161.26923194298377,41.93000030517578
USB,U.S. Bancorp,Financial Services,Banks - Regional,73645481984,2024,3.79,11273000000.0,12.203553735738065,46.251468658447266
USB,U.S. Bancorp,Financial Services,Banks - Regional,73645481984,2023,3.27,8447000000.0,12.232828869367594,40.00135040283203
USB,U.S. Bancorp,Financial Services,Banks - Regional,73645481984,2022,3.69,21119000000.0,10.344909006341041,38.17271423339844
USB,U.S. Bancorp,Financial Services,Banks - Regional,73645481984,2021,5.11,9870000000.0,9.237276737937254,47.202484130859375
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,23285907456,2025,25.44,964147000.0,16.200864539956147,412.1499938964844
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,23285907456,2024,26.18,1040999000.0,19.176852092932343,502.04998779296875
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,23285907456,2023,24.17,1169789000.0,21.264378236353174,513.9600219726562
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,23285907456,2022,18.09,887078000.0,20.10724103009259,363.739990234375
UDR,"UDR, Inc.",Real Estate,REIT - Residential,13810907136,2024,0.26,605161000.0,159.86429361196664,41.56471633911133
UDR,"UDR, Inc.",Real Estate,REIT - Residential,13810907136,2023,1.34,520317000.0,26.222960628680326,35.13876724243164
UDR,"UDR, Inc.",Real Estate,REIT - Residential,13810907136,2022,0.26,584058000.0,131.06353466327374,34.07651901245117
UDR,"UDR, Inc.",Real Estate,REIT - Residential,13810907136,2021,0.49,497436000.0,104.47720897441008,51.19383239746094
UNP,Union Pacific Corporation,Industrials,Railroads,133595160576,2024,11.1,5894000000.0,20.182721937024915,224.02821350097656
UNP,Union Pacific Corporation,Industrials,Railroads,133595160576,2023,10.47,4773000000.0,22.54763132293905,236.07369995117188
UNP,Union Pacific Corporation,Industrials,Railroads,133595160576,2022,11.24,5742000000.0,17.270979423115687,194.1258087158203
UNP,Union Pacific Corporation,Industrials,Railroads,133595160576,2021,9.98,6096000000.0,23.138282485380916,230.92005920410156
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,31166255104,2024,9.603544,3830000000.0,10.110850585379845,97.0999984741211
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,31166255104,2023,7.981251,-260000000.0,5.1696154301541455,41.2599983215332
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,31166255104,2022,2.254303,1247000000.0,16.723572990383037,37.70000076293945
UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,31166255104,2021,-6.06527,-40000000.0,-7.218145075041487,43.779998779296875
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,73806364672,2024,6.76,6213000000.0,17.757583934174487,120.04126739501953
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,73806364672,2023,7.81,5080000000.0,18.28276454715509,142.78839111328125
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,73806364672,2022,13.26,9335000000.0,11.450591166454563,151.8348388671875
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,73806364672,2021,14.75,10813000000.0,12.2855028055482,181.21116638183594
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,63794323456,2024,38.82,419000000.0,18.02304173056334,699.6544799804688
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,63794323456,2023,35.4,634000000.0,15.943358685337218,564.3948974609375
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,63794323456,2022,29.773692,743000000.0,11.585652943327137,344.9476623535156
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,63794323456,2021,19.143646,491000000.0,16.846276070285278,322.4991455078125
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,327391936512,2024,15.743169,20705000000.0,31.570589006829724,497.0211181640625
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,327391936512,2023,24.221861,25682000000.0,21.026337637223275,509.2970275878906
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,327391936512,2022,21.541756,23404000000.0,23.45579402622603,505.27899169921875
UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,327391936512,2021,18.33,19889000000.0,25.77767046955981,472.50469970703125
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,13389579264,2024,17.16,1123291000.0,10.421314550724341,178.8297576904297
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,13389579264,2023,10.35,524742000.0,14.619577011624397,151.3126220703125
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,13389579264,2022,9.23,262022000.0,15.063074841401171,139.0321807861328
UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,13389579264,2021,11.99,28036000.0,10.602036985981156,127.11842346191406
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,32022040576,2024,0.2,725779000.0,288.14979553222656,57.62995910644531
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,32022040576,2023,-0.1,476868000.0,-471.4564895629883,47.14564895629883
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,32022040576,2022,-0.12,666094000.0,-341.44970575968426,40.97396469116211
VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,32022040576,2021,0.13,593147000.0,344.5592440091647,44.792701721191406
